CNES,Razão Social,Nome de Fantasia,Logradouro,Número,Complemento,Bairro,CEP,Telefone,lat,lon,Código Esfera Administrativa,Esfera Administrativa,Código Da Atividade,Atividade De Ensino,Código Da Natureza Organização,Natureza Da Organização,Tipo Da Unidade,Tipo De Estabelecimento
7339305,FONOMED SERVICOS MEDICOS LTDA,FONOMED - FILIAL,AVENIDA NOSSA SENHORA DE COPACABANA,836,SALA 203,COPACABANA,22050001,25496102,-22.9736895,-43.1888179,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6636896,FONOMED SERVICOS MEDICOS LTDA,FONOMED SERVICOS MEDICOS,RUA BARATA RIBEIRO,543,AP 201/203 E 904/905,COPACABANA,22040002,22679420,-22.9710147,-43.1887449,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6996833,FONOSAUDE FONOAUDIOLOGIA E SAUDE OCUPACIONAL LTDA,FONOSAUDE,AVENIDA TREZE DE MAIO,41,SALAS 203 - 204,CENTRO,20031007,2240-2013,-22.9086931,-43.1773509,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3146685,FONTAINHAS SERVICOS MEDICOS LTDA,FONTAINHAS SERVICOS MEDICOS,ESTRADA DO CABUCU,271,LOJA L,CAMPO GRANDE,23017250,34849050,-22.9065178,-43.5543762,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6657761,FOPSI - FONOAUDIOLOGIA E PSICOLOGIA ESPECIALIZADA LTDA,FOPSI - FONOAUDIOLOGIA E PSICOLOGIA ESPECIALIZADA LTDA,RUA DESEMBARGADOR IZIDRO,40,SALA 605,TIJUCA,20521160,24640712,-22.9266701,-43.233125,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6914276,CENTRO DE SERVICOS ODONTOLOGICOS FORDENT LTDA,FORDENT BARRA DA TIJUCA,AVENIDA DAS AMERICAS,4200,BL 9 SL 114A E 115A,BARRA DA TIJUCA,22640102,33854144,-22.9996346,-43.3529702,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6238378,CENTRO DE SERVICOS ODONTOLOGICOS FORDENT LTDA,FORDENT CENTRO,RUA SETE DE SETEMBRO,98,SOBRELOJA,CENTRO,20050002,25097009,-22.9054805,-43.1784439,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6238386,CENTRO DE SERVICOS ODONTOLOGICOS FORDENT LTDA,FORDENT SAO CRISTOVAO,RUA SAO LUIZ GONZAGA,410,SOBRADO,SAO CRISTOVAO,20910060,25891657,-22.8997461,-43.2265716,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3820343,FORUM DIAGNOSTICOS LTDA,FORUM DIAGNOSTICOS,RUA VISCONDE DE PIRAJA,351,SALA 615,IPANEMA,22410003,2.12125E+11,-22.9843885,-43.2056349,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
7359748,FRANBER LUISA CAPELLA PEDROZA,FRANBER LUISA CAPELLA PEDROZA,RUA HERMENGARDA,20,SALA 706,MEIER,20710010,21 25923792,-22.9023134,-43.2802612,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6954634,FRANZ DAZZI E PARREIRA SERVICOS MEDICOS LTDA,FRANZ DAZZI E PARREIRA SERVICOS MEDICOS,RUA CONSTANTE RAMOS,44,SALA 908,COPACABANA,22051012,21 2524-6992,-22.9745174,-43.1880117,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6637582,FRB SERVICOS DE SAUDE LTDA,FRB SERVICOS DE SAUDE,ESTRADA DAS CANARIAS,1862,PARTE,ILHA DO GOVERNADOR,21941480,(21)2468-4763,-22.8125341,-43.2273712,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3148076,FREIHA HIGH CLINIC LTDA,FREIHA HIGH CLINIC,RUA CARDOSO DE MORAES,25,,BONSUCESSO,21032000,25603145,-22.8532134,-43.2613207,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
2273497,FUNDACAO BELA LOPES DE OLIVEIRA,FUNDACAO BELA LOPES DE OLIVEIRA,RUA BARAO DE LUCENA,95,,BOTAFOGO,22260020,25280600,-22.9472488,-43.18813,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,8,FUNDACAO PRIVADA,5,HOSPITAL GERAL
5347629,G&O GINECOLOGIA E OBSTETRICIA BARRA DA TIJUCA LTDA,G&O GINECOLOGIA E OBSTETRICIA BARRA DA TIJUCA,AVENIDA DAS AMERICAS,4666,SALAS 312 E 313,BARRA DA TIJUCA,22640102,(21)22105131,-22.9994202,-43.3579828,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6140653,LMS SERVICOS MEDICOS LTDA,G-PRIME SERVICOS MEDICOS,RUA VOLUNTARIOS DA PATRIA,371,SALA 202,BOTAFOGO,22070000,39044626,-22.9550626,-43.1947071,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
7124937,GA SERVICOS MEDICOS LTDA,GA SERVICOS MEDICOS,RUA CONDE DE BONFIM,232,SALA 910,TIJUCA,20520054,(021) 2569-8814,-22.9235469,-43.2292173,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6799523,CARLA FERREIRA GAGLIARDI,GAGLIARDI SERVICOS MEDICOS,RUA CONSTANTE RAMOS,44,903-904,COPACABANA,22051011,21 91550865,-22.9745174,-43.1880117,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7047304,GAIAGONCALVES SERVICOS MEDICOS,GAIAGONCALVES SERVICOS MEDICOS,RUA DO BISPO,70,E 72,RIO COMPRIDO,20261064,2216-9906,-22.9249125,-43.2114422,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7083335,BARBARA GALDEANO PACHECO ODONTOLOGIA,GALDEANO CLINICA ODONTOLOGICA,AVENIDA DAS AMERICAS,19019,356,RECREIO DOS BANDEIRANTES,22790701,21389630,-23.0160593,-43.5166315,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
2778688,GAMED GASTROENTEROLOGIA E METODOS ENDOSCOPICOS SC LTDA,GAMED GASTROENTEROLOGIA E METODOS ENDOSCOPICOS,AVENIDA DAS AMERICAS,505,SALA 303,BARRA DA TIJUCA,22631000,(21) 3154-9737,-23.0047776,-43.3214222,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5297710,GAMEIRO ODONTOCLINICA LIMITADA,GAMEIRO ODONTOCLINICA,RUA VISCONDE DE ABAETE,30,,VILA ISABEL,20551080,2577-8844,-22.9174699,-43.2434947,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
2295288,GAMEN GRUPO DE ASSISTENCIA MEDICA NEFROLOGICA LTDA,GAMEN,RUA DOUTOR BULHOES,947,,ENGENHO DE DENTRO,20730420,,-22.9041207,-43.2987651,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5659949,GAMIR - GRUPO DE ASSISTENCIA MEDICA INTEGRAL DE REALENGO LTD,GAMIR - ASSISTENCIA MEDICA E RADIOLOGICA,ESTRADA DO REALENGO,339,,REALENGO,21715331,3467-6968,-22.8793527,-43.4449747,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,4,POLICLINICA
6155359,GAP - GRUPO ASSISTENCIAL DE PEDIATRIA LTDA,GAP - GRUPO ASSISTENCIAL DE PEDIATRIA,AVENIDA DAS AMERICAS,4801,SALA 123,BARRA DA TIJUCA,22631004,24301523,-23.000281,-43.3615336,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6658555,GAPA PRESTACAO DE SERVICOS MEDICOS LTDA,GAPA PRESTACAO DE SERVICOS MEDICOS - ARMANDO LOMBARDI 1000,AV ARMANDO LOMBARDI,1000,BL C 01 LOJA 156,BARRA DA TIJUCA,22640000,213239-4766,-23.006141,-43.3148958,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6368336,GARDENIA AZUL CLINICA MEDICA LTDA,GARDENIA AZUL CLINICA MEDICA,AV. DAS LAGOAS,651,,GARDENIA AZUL,22765450,24451418,-22.9584924,-43.3489386,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7367864,GASTAO JOSE DA SILVA SANTOS,GASTAO JOSE DA SILVA SANTOS,RUA CONDE DE BONFIM,112,SALA 710,TIJUCA,20520053,25686016,-22.9249341,-43.2250726,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5035775,GASTER SERVICOS MEDICOS LTDA,GASTER SERVICOS MEDICOS,AV. PASTOR MARTIN LUTHER KING JUNIOR,126,SALA 348 A,DEL CASTILHO,20765000,2464-0708,-22.8672824,-43.2986287,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6115322,CLILAB CENTRO CLINICO LTDA,GASTRO E NUTRI CENTRO CLINICO,AV DAS AMERICAS,3500,BLOCO 6 SALA 508,BARRA DA TIJUCA,22630000,32825252,-22.9996874,-43.3485302,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6631827,GASTRO EB SERVICOS MEDICOS LTDA ME,GASTRO EB SERVICOS MEDICOS,RUA CAROLINA MACHADO,530,SALA 504,MADUREIRA,21351021,21 33590725,-22.8750519,-43.3398948,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6702422,GASTRO IN SERVICOS MEDICOS EPP,GASTRO IN,RUA REAL GRANDEZA,108,SL 206,BOTAFOGO,22281034,32083613,-22.9534218,-43.1933186,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3174506,GASTRO IN GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA LTDA,GASTRO IN GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA,AV N SRA DE COPACABANA,897,SALA 902,COPACABANA,22060001,(21)22263681,-22.9739822,-43.1889593,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6617832,GASTROENDO SERVICOS MEDICOS S/C LTDA,GASTRO LAB - TIJUCA III,RUA GENEREAL ROCA,836,SALA 201,TIJUCA,20521070,39786007,-22.9241834,-43.2340799,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6880932,GASTRO LIFE - GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA LTDA,GASTRO LIFE,AVENIDA DAS AMERICAS,3500,BL 07 SALA 709,BARRA DA TIJUCA,22640102,21 3547-5563,-22.9996874,-43.3485302,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6617867,GASTRO LIGHT SERVICOS MEDICOS LTDA - EPP,GASTRO LIGHT SERVICOS MEDICOS,AV. DOM HELDER CAMARA,5.555,SALA 901,PILARES,20771001,(21) 3203-4348,-22.8877775,-43.2849872,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5034566,GASTROMASTER CLINICA LTDA. E.P.P.,GASTRO MASTER CLINICA,RUA REPUBLICA ARABE DA SIRIA,129,SALA 205,ILHA DO GOVERNADOR,21931370,(21)24623155 / 24631201,-22.8051789,-43.2075958,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5872197,GASTRO-SERVICE SERV MED DIAGNOST E CIRURGICO LTDA,GASTRO-SERVICE SERV MED DIAGNOST E CIRURGICO,RUA CONDE DE BONFIM,232,SALA 812,TIJUCA,20211000,21 2255-3032,-22.9235469,-43.2292173,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6345999,GASTROCARE SERVICOS MEDICOS LTDA EPP,GASTROCARE SERVICOS MEDICOS,ESTRADA DOS TRES RIOS,90,SALA 208,JACAREPAGUA,22755002,9948-6019,-22.9254536,-43.3149842,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5359740,GASTROCLIM ASSISTENCIA MEDICA,GASTROCLIM ASSISTENCIA MEDICA,RUA SOARES CABRAL,36,PARTE,LARANJEIRAS,22240070,21256945,-22.9353126,-43.1867721,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7142587,GASTROCLINICA DRS. DANTE DORIGO & DJALMA AMARAL LTDA,GASTROCLINICA,R. CARDOSO DE MORAIS,145,1009 E 1010,BONSUCESSO,21032000,21 22707087,-22.8631572,-43.2541627,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,4,POLICLINICA
7043880,GASTROCLINICA RIO DE JANEIRO LTDA,GASTROCLINICA ROBERTO TRINDADE,ESTRADA DO GALEAO,2500,BL B SLS 308/309,PORTUGUESA-ILHA DO GOVERNADOR,21931582,21 33932244,-22.8043205,-43.2056974,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7207875,GASTROCORDIS SERVICOS MEDICOS - MATRIZ,GASTROCORDIS SERVICOS MEDICOS,RUA APIACAS,110,,JACAREPAGUA,22730190,27555947,-22.9204084,-43.3706368,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3584933,GASTROENDO SERVICOS MEDICOS SC LTDA,GASTROENDO BARRA,AVENIDA ARMANDO LOMBARDI,1000,SALAS 113114BLOCOII,BARRA DA TIJUCA,22621000,(21)25673165,-23.006141,-43.3148958,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3497682,GASTROENDO SERVICOS MEDICOS SC LTDA,GASTROENDO BOTAFOGO,RUA PINHEIRO GUIMARAES,12,,BOTAFOGO,22281080,(21)25673125,-22.9580115,-43.1918117,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7339313,GASTROENDO SERVICOS MEDICOS LTDA,GASTROENDO COPACABANA,AVENIDA NOSSA SENHORA DE COPACABANA,647,802,COPACABANA,22050002,32080330,-22.9679917,-43.1830734,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3497674,GASTROENDO SERVICOS MEDICOS SC LTDA,GASTROENDO MATRIZ,RUA MOURA BRITO,105,PARTE,TIJUCA,20520060,(21)25673125,-22.9255326,-43.2272531,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7347995,GASTROENDO SERVICOS MEDICOS LTDA,GASTROENDO PARQUE MADUREIRA,RUA SOARES CALDEIRA,142,610 A 613,MADUREIRA,21351080,33508824,-22.8705089,-43.34013,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3497690,GASTROENDO SERVICOS MEDICOS SC LTDA,GASTROENDO TIJUCA,RUA CONDE DE BONFIM,112,SALA 609,TIJUCA,20520053,(21)25673125,-22.9249341,-43.2250726,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6617948,GASTROENDO SERVICOS MEDICOS S/C LTDA,GASTROLAB MADUREIRA,AMERICO BRASILIENSE,263,ANEXO,MADUREIRA,21351060,25421112,-22.8717175,-43.3411454,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7251092,GASTROMED RJ SERVICOS MEDICOS E EXAMES COMPLEMENTARES LTDA,GASTROMED RJ SERVICOS MEDICOS E EXAMES COMPLEMENTARES,AV. DAS AMERICAS,500,BL 4 SALA 207,BARRA DA TIJUCA,22640100,78675608,-22.9998142,-43.3496509,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5978211,GASTROMED SERVICOS MEDICOS LTDA EPP,GASTROMED SERVICOS MEDICOS,AVENIDA DAS AMERICAS,500,BLOCO 21 SALA 321,BARRA DA TIJUCA,22640100,31394039,-22.9998142,-43.3496509,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6039707,GASTROVIDA CLINICA DE GASTROENTEROLOGIA E CLINICA MEDICA LTD,GASTROVIDA,RUA CARVALHO DE SOUZA,237,SALA 505,MADUREIRA,21350180,24522845,-22.8759287,-43.3354864,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6309070,GASTROVIDEO SERVICOS MEDICOS LTDA,GASTROVIDEO SERVICOS MEDICOS,ESTRADA DO PORTELA,99,SALA 1120,MADUREIRA,21351050,(21)2450-3330,-22.8726776,-43.3389441,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6655122,GASTROVIEW ATENDIMENTO MEDICO,GASTROVIEW,RUA VISCONDE DE SILVA,54 SL 601,PARTE,BOTAFOGO,22271092,22683640,-22.9573613,-43.1937009,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6744729,GAVEA CARDIO CIRURGIA LTDA.,GAVEA CARDIO,RUA JOAO BORGES,204,PARTE,GAVEA,22451100,25294485,-22.9769328,-43.2349333,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6857272,GAVEACOR SERVICOS MEDICOS LTDA,GAVEACOR SERVICOS MEDICOS - GALEAO,ESTRADA DO GALEAO,3100,PARTE,GALEAO,21931582,2131385050,-22.8099147,-43.2158732,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3207927,GAVEACOR SERVICOS MEDICOS LTDA,GAVEACOR SERVICOS MEDICOS - GAVEA,RUA JOAO BORGES,204,PARTE,GAVEA,22451100,2131385050,-22.9769328,-43.2349333,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3221512,GAVEACOR SERVICOS MEDICOS LTDA,GAVEACOR SERVICOS MEDICOS - LEBLON,RUA JOAO LIRA,95,3 ANDAR,LEBLON,22430120,2131385050,-22.9845314,-43.2223377,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5629268,GAVEARAD RADIOLOGIA VASCULAR E INTERVENCIONISTA LTDA,GAVEARAD RADIOLOGIA VASCULAR E INTERVENCIONISTA,RUA JOAO BORGES,204,PARTE,GAVEA,22451100,21 2529-4407,-22.9769328,-43.2349333,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7107714,GC CLINICA REUMATOLOGICA LTDA,GC CLINICA REUMATOLOGICA,AVENIDA NOSSA SENHORA DE COPACABANA,749,SALA 401,COPACABANA,22020001,2122360180,-22.9719265,-43.1875981,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5872413,GC ODONTOLOGIA LTDA,GC ODONTOLOGIA,RUA SILVA CARDOSO,111,PARTE,BANGU,21810031,33323114,-22.8765179,-43.4636931,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7342071,GELDO JOSE DOS SANTOS CAVALCANTE,GELDO JOSE DOS SANTOS CAVALCANTE,RUA MONSENHOR ALVES DA ROCHA,140,SALA 1216,PENHA,21070540,22801129,-22.8419259,-43.2756148,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7339348,GELDO JOSE DOS SANTOS CAVALCANTE,GELDO JOSE DOS SANTOS CAVALCANTE,RUA SILVA CARDOSO,125,SALA316,BANGU,21810031,26256113,-22.8767734,-43.4635749,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7043899,GENA PARTICIPACOES E SERVICOS LTDA.,GENA PARTICIPACOES E SERVICOS MEDICOS,AVN PRADO JUNIOR,48,SLJ 227,COPACABANA,22011020,35531692,-22.9646875,-43.17441,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7043902,GENESIS CLINICA DE ASSISTENCIA MEDICA LTDA,GENESIS CLINICA DE ASSISTENCIA MEDICA,AV N S DE COPACANA,195,SALA 1203,COPACABANA,22070012,25423649,-22.9655126,-43.177571,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6606024,GENTILE CLINICA UROLOGICA INTEGRADA LTDA,GENTILE CLINICA UROLOGICA INTEGRADA,RUA CONDE DE BONFIM,112,SALAS 603,TIJUCA,20520030,,-22.9249341,-43.2250726,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7228597,GEORGE PATRICK BOGGISS,GEORGE PATRICK BOGGISS,AVN NOSSA SENHORA DE COPACABANA,613,SL 1202,COPACABANA,22050002,,-22.9702423,-43.1856981,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7185464,GERALDO DA FONSECA OLIVEIRA,GERALDO DA FONSECA OLIVEIRA,AV RIO BRANCO,181,SALA 1603,CENTRO,20040007,25336718,-22.9073063,-43.176788,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5659965,CASA GERIATRICA SAO SEBASTIAO LTDA.,GERIATRICA SAO SEBASTIAO,RUA SAO MIGUEL,80,MAL.TROMPOSWKI 57,TIJUCA,20530420,21 2208-1082,-22.9354327,-43.2466429,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3056716,GERSON SCHORR CLINICA DE ALERGIA E DERMATOLOGIA LTDA,GERSON SCHORR CLINICA DE ALERGIA E DERMATOLOGIA,AV RIO BRANCO,257,710 A 714,CENTRO,20040009,(21)25334865,-22.9115556,-43.1751795,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7383258,GETULIO DE CARVALHO SANTOS,GETULIO DE CARVALHO SANTOS,AV MINIST ARY FRANCO,109,SALA 401,BANGU,21862005,33361823,-22.874029,-43.4649426,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6006264,GFM SERVICOS MEDICOS LTDA,GFM SERVICOS MEDICOS,RUA CONDE DE BONFIM,44,SALA 1203,TIJUCA,20520053,37135882,-22.9246211,-43.2244821,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6086918,GHELMAN DOCTORS ASSISTENCIA MEDICA SOCIEDADE SIMPLES,GHELMAN DOCTORS ASSISTENCIA MEDICA SOCIEDADE SIMPLES,RUA CONDE DE BONFIM,344,BL. 2 - SL. 706,TIJUCA,20520054,25673113,-22.9240306,-43.2325491,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7089759,GINE OBS SERVICOS MEDICOS LTDA,GINE OBS SERVICOS MEDICOS,RUA MONSENHOR ALVES DA ROCHA,140,SALA 312,PENHA,21070540,25603918,-22.8419835,-43.2760075,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
